frame,label,eye_position1_up_x,eye_position1_up_y,eye_position1_down_x,eye_position1_down_y,eye_position2_up_x,eye_position2_up_y,eye_position2_down_x,eye_position2_down_y,gaze_project_x,gaze_project_y,head_pitch,head_yaw,head_roll,eye_center_position1_x,eye_center_position1_y,eye_center_position2_x,eye_center_position2_y
Tai_5_2.mp4 4,2,190,360,213,383,328,232,367,271,-8,69,-159.1100457178676,-2.965117105749852,-3.009462191572106,-1.0,-1.0,-0.5,-0.5
Tai_5_2.mp4 5,2,222,442,284,504,321,228,360,267,-8,69,-159.1100457178676,-2.965117105749852,-3.009462191572106,-0.5,-0.5,-1.0,-1.0
Tai_5_2.mp4 7,2,190,359,212,381,229,450,281,502,-8,69,-159.1100457178676,-2.965117105749852,-3.009462191572106,-0.5,-0.5,-1.0,-1.0
Tai_5_2.mp4 8,2,322,235,359,272,249,239,286,276,-8,69,-159.1100457178676,-2.965117105749852,-3.009462191572106,-1.0,-1.0,-1.0,-1.0
Tai_5_2.mp4 9,2,225,445,282,502,324,238,361,275,-8,69,-159.1100457178676,-2.965117105749852,-3.009462191572106,-0.5,-0.5,-1.0,-1.0
Tai_5_3.mp4 0,3,286,227,322,263,219,229,250,260,-29,30,-161.90708145867742,25.329783607812228,179.2010654347037,-0.5,-0.5,-1.0,-1.0
Tai_5_3.mp4 1,3,382,424,437,479,292,235,320,263,-29,30,-161.90708145867742,25.329783607812228,179.2010654347037,-1.0,-1.0,-0.5,-0.5
Tai_5_3.mp4 2,3,283,217,324,258,219,224,251,256,-29,30,-161.90708145867742,25.329783607812228,179.2010654347037,-0.5,-0.5,-1.0,-1.0
Tai_5_3.mp4 3,3,278,219,317,258,214,224,246,256,-29,30,-161.90708145867742,25.329783607812228,179.2010654347037,-0.5,-0.5,-1.0,-1.0
Tai_5_3.mp4 4,3,279,220,315,256,214,224,245,255,-29,30,-161.90708145867742,25.329783607812228,179.2010654347037,-1.0,-1.0,-0.5,-0.5
Tai_5_3.mp4 5,3,211,228,238,255,275,221,313,259,-29,30,-161.90708145867742,25.329783607812228,179.2010654347037,-0.5,-0.5,-1.0,-1.0
Tai_5_3.mp4 6,3,277,223,312,258,212,228,241,257,-29,30,-161.90708145867742,25.329783607812228,179.2010654347037,-0.5,-0.5,-1.0,-1.0
Tai_5_3.mp4 7,3,275,226,311,262,212,232,240,260,-29,30,-161.90708145867742,25.329783607812228,179.2010654347037,-1.0,-1.0,-1.0,-1.0
Tai_5_3.mp4 8,3,277,224,318,265,213,229,246,262,-29,30,-161.90708145867742,25.329783607812228,179.2010654347037,-0.5,-0.5,-0.5,-0.5
Tai_5_3.mp4 9,3,211,232,241,262,276,226,313,263,-29,30,-161.90708145867742,25.329783607812228,179.2010654347037,-0.5,-0.5,-1.0,-1.0
Tai_5_4.mp4 0,4,257,227,283,253,232,200,306,274,-68,18,-166.2692178216378,48.16568103581517,2.846715585316332,0,0,0,0
Tai_5_4.mp4 1,4,258,228,283,253,259,212,312,265,-68,18,-166.2692178216378,48.16568103581517,2.846715585316332,-1.0,-1.0,-2.0,-1.0
Tai_5_4.mp4 3,4,258,228,284,254,204,226,226,248,-68,18,-166.2692178216378,48.16568103581517,2.846715585316332,0,0,0,0
Tai_5_4.mp4 4,4,255,227,281,253,231,202,306,277,-68,18,-166.2692178216378,48.16568103581517,2.846715585316332,0,0,0,0
Tai_5_4.mp4 7,4,252,230,277,255,254,218,302,266,-68,18,-166.2692178216378,48.16568103581517,2.846715585316332,0,0,0,0
Tai_5_4.mp4 8,4,251,232,276,257,252,221,298,267,-68,18,-166.2692178216378,48.16568103581517,2.846715585316332,0,0,0,0
Tai_5_4.mp4 9,4,250,234,273,257,250,224,295,269,-68,18,-166.2692178216378,48.16568103581517,2.846715585316332,0,0,0,0
Tai_5_4.mp4 10,4,254,232,278,256,200,231,221,252,-68,18,-166.2692178216378,48.16568103581517,2.846715585316332,0,0,0,0
Tai_5_5.mp4 1,5,356,311,377,332,356,300,403,347,-68,18,-166.2692178216378,48.16568103581517,2.846715585316332,0,0,0,0
Tai_5_5.mp4 9,5,354,313,379,338,356,300,404,348,-68,18,-166.2692178216378,48.16568103581517,2.846715585316332,0,0,0,0
Tai_5_6.mp4 6,6,319,455,353,489,333,301,378,346,-68,18,-166.2692178216378,48.16568103581517,2.846715585316332,0,0,0,0
Tai_5_7.mp4 0,7,482,310,515,343,399,320,435,356,18,53,-143.82416559471847,-8.922487064945306,170.84392791447374,-1.0,-1.0,-0.5,-0.5
Tai_5_7.mp4 1,7,555,408,588,441,311,521,356,566,18,53,-143.82416559471847,-8.922487064945306,170.84392791447374,0,0,0,0
Tai_5_7.mp4 2,7,478,311,513,346,395,323,429,357,18,53,-143.82416559471847,-8.922487064945306,170.84392791447374,-1.0,-1.0,-1.0,-1.0
Tai_5_7.mp4 3,7,475,309,512,346,390,319,429,358,18,53,-143.82416559471847,-8.922487064945306,170.84392791447374,-1.5,-0.5,-0.5,-0.5
Tai_5_7.mp4 4,7,471,309,508,346,387,320,423,356,18,53,-143.82416559471847,-8.922487064945306,170.84392791447374,-1.0,-1.0,-1.0,-1.0
Tai_5_7.mp4 5,7,464,315,504,355,381,328,418,365,18,53,-143.82416559471847,-8.922487064945306,170.84392791447374,-1.0,-1.0,-1.0,-1.0
Tai_5_7.mp4 7,7,463,317,503,357,382,331,417,366,18,53,-143.82416559471847,-8.922487064945306,170.84392791447374,-1.0,-1.0,-1.0,-1.0
Tai_5_7.mp4 9,7,469,318,505,354,382,328,420,366,18,53,-143.82416559471847,-8.922487064945306,170.84392791447374,-0.5,-0.5,-0.5,-0.5
Tai_5_8.mp4 0,8,441,317,478,354,353,318,392,357,-3,143,-154.95833094435116,2.486157487720044,-1.7941757025766871,-1.0,-1.0,-1.0,-1.0
Tai_5_8.mp4 1,8,354,319,393,358,440,315,481,356,-3,143,-154.95833094435116,2.486157487720044,-1.7941757025766871,-0.5,-0.5,-0.5,-0.5
Tai_5_8.mp4 2,8,441,317,481,357,356,323,393,360,-3,143,-154.95833094435116,2.486157487720044,-1.7941757025766871,-1.0,-1.0,-0.5,-0.5
Tai_5_8.mp4 3,8,359,322,392,355,443,314,484,355,-3,143,-154.95833094435116,2.486157487720044,-1.7941757025766871,-0.5,-0.5,-0.5,-0.5
Tai_5_8.mp4 4,8,354,320,392,358,441,314,482,355,-3,143,-154.95833094435116,2.486157487720044,-1.7941757025766871,-0.5,-0.5,-1.0,-1.0
Tai_5_8.mp4 5,8,353,317,390,354,434,309,480,355,-3,143,-154.95833094435116,2.486157487720044,-1.7941757025766871,-0.5,-0.5,-0.5,-0.5
Tai_5_8.mp4 6,8,350,317,388,355,434,312,476,354,-3,143,-154.95833094435116,2.486157487720044,-1.7941757025766871,-1.0,-1.0,-0.5,-0.5
Tai_5_8.mp4 7,8,343,318,380,355,427,312,470,355,-3,143,-154.95833094435116,2.486157487720044,-1.7941757025766871,-0.5,-0.5,-1.0,-1.0
Tai_5_8.mp4 8,8,345,320,381,356,429,313,471,355,-3,143,-154.95833094435116,2.486157487720044,-1.7941757025766871,-1.0,-1.0,-0.5,-0.5
Tai_5_8.mp4 9,8,349,324,384,359,437,321,472,356,-3,143,-154.95833094435116,2.486157487720044,-1.7941757025766871,-1.0,-1.0,-0.5,-0.5
Tai_5_8.mp4 10,8,348,324,384,360,432,319,472,359,-3,143,-154.95833094435116,2.486157487720044,-1.7941757025766871,-0.5,-0.5,-0.5,-0.5
Tai_5_9.mp4 0,9,316,321,348,353,396,321,432,357,-27,45,-148.18208331170874,14.670643423444302,4.0581011182472935,-1.0,-1.0,-1.0,-1.0
Tai_5_9.mp4 2,9,401,321,436,356,318,317,353,352,-27,45,-148.18208331170874,14.670643423444302,4.0581011182472935,-0.5,-0.5,-0.5,-0.5
Tai_5_9.mp4 3,9,316,313,350,347,398,319,429,350,-27,45,-148.18208331170874,14.670643423444302,4.0581011182472935,-1.0,-1.0,-1.0,-1.0
Tai_5_9.mp4 4,9,313,313,346,346,393,315,430,352,-27,45,-148.18208331170874,14.670643423444302,4.0581011182472935,-1.0,-1.0,-1.0,-1.0
Tai_5_9.mp4 5,9,312,316,344,348,390,319,424,353,-27,45,-148.18208331170874,14.670643423444302,4.0581011182472935,-0.5,-0.5,-1.0,-1.0
Tai_5_9.mp4 6,9,311,317,343,349,391,322,422,353,-27,45,-148.18208331170874,14.670643423444302,4.0581011182472935,-1.0,-1.0,-1.0,-1.0
Tai_5_9.mp4 7,9,313,324,343,354,390,327,424,361,-27,45,-148.18208331170874,14.670643423444302,4.0581011182472935,-0.5,-0.5,-0.5,-0.5
Tai_5_9.mp4 8,9,314,323,345,354,396,328,426,358,-27,45,-148.18208331170874,14.670643423444302,4.0581011182472935,-0.5,-0.5,-0.5,-0.5
Tai_5_9.mp4 9,9,317,322,347,352,398,326,428,356,-27,45,-148.18208331170874,14.670643423444302,4.0581011182472935,-0.5,-0.5,-1.0,-1.0
Tai_5_10.mp4 0,10,314,319,342,347,392,328,421,357,-43,44,-147.21320191346746,22.68052257143201,8.145598196253417,-1.0,-1.0,-1.0,-1.0
Tai_5_10.mp4 1,10,312,317,344,349,390,327,420,357,-43,44,-147.21320191346746,22.68052257143201,8.145598196253417,-0.5,-0.5,-0.5,-0.5
Tai_5_10.mp4 2,10,315,318,345,348,391,325,424,358,-43,44,-147.21320191346746,22.68052257143201,8.145598196253417,-1.0,-1.0,-0.5,-0.5
Tai_5_10.mp4 3,10,312,314,342,344,384,321,418,355,-43,44,-147.21320191346746,22.68052257143201,8.145598196253417,-1.0,-1.0,-0.5,-0.5
Tai_5_10.mp4 4,10,309,314,339,344,383,322,415,354,-43,44,-147.21320191346746,22.68052257143201,8.145598196253417,-1.0,-1.0,-0.5,-0.5
Tai_5_10.mp4 5,10,310,315,339,344,383,324,412,353,-43,44,-147.21320191346746,22.68052257143201,8.145598196253417,-0.5,-0.5,-0.5,-0.5
Tai_5_10.mp4 6,10,307,316,336,345,381,323,416,358,-43,44,-147.21320191346746,22.68052257143201,8.145598196253417,0,0,0,0
Tai_5_10.mp4 7,10,309,317,337,345,383,327,413,357,-43,44,-147.21320191346746,22.68052257143201,8.145598196253417,-1.0,-1.0,-1.0,-1.0
Tai_5_10.mp4 8,10,384,328,412,356,309,317,341,349,-43,44,-147.21320191346746,22.68052257143201,8.145598196253417,-0.5,-0.5,-1.0,-1.0
Tai_5_10.mp4 9,10,310,319,340,349,388,329,418,359,-43,44,-147.21320191346746,22.68052257143201,8.145598196253417,-0.5,-0.5,-0.5,-0.5
Tai_5_11.mp4 2,11,333,315,355,337,557,412,594,449,-43,44,-147.21320191346746,22.68052257143201,8.145598196253417,0,0,0,0
Tai_5_13.mp4 1,13,442,313,478,349,551,407,584,440,18,65,-138.8967996646465,-5.287191574435149,170.24602634910448,0,0,0,0
Tai_5_13.mp4 2,13,444,310,480,346,540,399,584,443,18,65,-138.8967996646465,-5.287191574435149,170.24602634910448,0,0,0,0
Tai_5_13.mp4 3,13,442,314,477,349,547,402,589,444,18,65,-138.8967996646465,-5.287191574435149,170.24602634910448,-1.0,-1.0,-0.5,-0.5
Tai_5_13.mp4 4,13,445,317,477,349,361,326,395,360,18,65,-138.8967996646465,-5.287191574435149,170.24602634910448,0,0,0,0
Tai_5_13.mp4 5,13,443,323,472,352,547,404,585,442,18,65,-138.8967996646465,-5.287191574435149,170.24602634910448,0,0,0,0
Tai_5_13.mp4 6,13,442,323,473,354,545,400,590,445,18,65,-138.8967996646465,-5.287191574435149,170.24602634910448,0,0,0,0
Tai_5_13.mp4 7,13,523,392,576,445,542,396,592,446,18,65,-138.8967996646465,-5.287191574435149,170.24602634910448,0,0,0,0
Tai_5_13.mp4 8,13,447,323,477,353,543,402,584,443,18,65,-138.8967996646465,-5.287191574435149,170.24602634910448,0,0,0,0
Tai_5_13.mp4 9,13,546,403,587,444,522,391,579,448,18,65,-138.8967996646465,-5.287191574435149,170.24602634910448,0,0,0,0
Tai_5_13.mp4 10,13,0,0,0,0,0,0,0,0,18,65,-138.8967996646465,-5.287191574435149,170.24602634910448,0,0,0,0
Tai_5_14.mp4 0,14,432,332,461,361,546,398,594,446,7,131,-153.86899089357146,0.3758811068925094,-3.856122749341588,-1.0,-1.0,-0.5,-0.5
Tai_5_14.mp4 1,14,433,333,461,361,546,402,590,446,7,131,-153.86899089357146,0.3758811068925094,-3.856122749341588,0,0,0,0
Tai_5_14.mp4 2,14,340,328,377,365,547,403,589,445,7,131,-153.86899089357146,0.3758811068925094,-3.856122749341588,-1.0,-1.0,-0.5,-0.5
Tai_5_14.mp4 3,14,425,326,460,361,339,330,373,364,7,131,-153.86899089357146,0.3758811068925094,-3.856122749341588,0,0,0,0
Tai_5_14.mp4 4,14,426,333,454,361,333,328,375,370,7,131,-153.86899089357146,0.3758811068925094,-3.856122749341588,-0.5,-0.5,-1.0,-1.0
Tai_5_14.mp4 5,14,425,334,452,361,335,335,368,368,7,131,-153.86899089357146,0.3758811068925094,-3.856122749341588,0,0,0,0
Tai_5_15.mp4 0,15,344,181,409,246,544,400,592,448,-28,61,-140.21771356516354,16.025570405959748,5.8096245376120805,0,0,0,0
Tai_5_15.mp4 1,15,310,326,340,356,343,172,411,240,-28,61,-140.21771356516354,16.025570405959748,5.8096245376120805,0,0,0,0
Tai_5_15.mp4 2,15,312,321,344,353,343,166,413,236,-28,61,-140.21771356516354,16.025570405959748,5.8096245376120805,-1.0,-1.0,-0.5,-0.5
Tai_5_15.mp4 3,15,308,326,338,356,339,172,406,239,-28,61,-140.21771356516354,16.025570405959748,5.8096245376120805,-1.0,-1.0,-1.0,-1.0
Tai_5_15.mp4 4,15,308,325,339,356,341,166,417,242,-28,61,-140.21771356516354,16.025570405959748,5.8096245376120805,0,0,0,0
Tai_5_15.mp4 5,15,307,329,335,357,384,338,411,365,-28,61,-140.21771356516354,16.025570405959748,5.8096245376120805,-0.5,-0.5,-1.0,-1.0
Tai_5_15.mp4 6,15,309,333,335,359,343,170,419,246,-28,61,-140.21771356516354,16.025570405959748,5.8096245376120805,0,0,0,0
Tai_5_15.mp4 9,15,312,334,342,364,547,404,589,446,-28,61,-140.21771356516354,16.025570405959748,5.8096245376120805,0,0,0,0
Tai_5_16.mp4 1,16,363,343,387,367,550,407,588,445,-69,43,-142.75261928289663,38.866520870368035,13.499586317445505,0,0,0,0
Tai_5_16.mp4 2,16,364,338,387,361,546,403,590,447,-69,43,-142.75261928289663,38.866520870368035,13.499586317445505,0,0,0,0
Tai_5_16.mp4 3,16,292,328,314,350,360,339,384,363,-69,43,-142.75261928289663,38.866520870368035,13.499586317445505,0,0,0,0
Tai_5_16.mp4 4,16,349,338,373,362,546,405,589,448,-69,43,-142.75261928289663,38.866520870368035,13.499586317445505,0,0,0,0
Tai_5_16.mp4 5,16,343,339,367,363,547,404,589,446,-69,43,-142.75261928289663,38.866520870368035,13.499586317445505,0,0,0,0
Tai_5_16.mp4 6,16,514,308,558,352,546,404,589,447,-69,43,-142.75261928289663,38.866520870368035,13.499586317445505,0,0,0,0
Tony_5_1.mp4 0,1,376,186,427,237,305,189,353,237,-14,51,-161.14783521789704,1.7021916960436236,-0.78672017327274,-1.5,-0.5,-0.5,-0.5
Tony_5_1.mp4 1,1,382,180,431,229,310,181,363,234,-14,51,-161.14783521789704,1.7021916960436236,-0.78672017327274,-1.5,-0.5,-1.0,-1.0
Tony_5_1.mp4 2,1,381,181,430,230,309,182,361,234,-14,51,-161.14783521789704,1.7021916960436236,-0.78672017327274,-1.0,-1.0,-1.5,-0.5
Tony_5_1.mp4 3,1,380,179,430,229,309,181,360,232,-14,51,-161.14783521789704,1.7021916960436236,-0.78672017327274,-1.0,-1.0,-1.5,-0.5
Tony_5_1.mp4 4,1,381,178,431,228,309,179,360,230,-14,51,-161.14783521789704,1.7021916960436236,-0.78672017327274,-1.0,-1.0,-1.0,-1.0
Tony_5_1.mp4 5,1,378,176,430,228,307,179,359,231,-14,51,-161.14783521789704,1.7021916960436236,-0.78672017327274,-1.0,-1.0,-1.0,-1.0
Tony_5_1.mp4 6,1,377,177,427,227,305,179,356,230,-14,51,-161.14783521789704,1.7021916960436236,-0.78672017327274,-1.0,-1.0,-1.0,-1.0
Tony_5_1.mp4 7,1,375,177,426,228,304,179,356,231,-14,51,-161.14783521789704,1.7021916960436236,-0.78672017327274,-1.5,-0.5,-0.5,-0.5
Tony_5_1.mp4 8,1,375,178,426,229,304,180,355,231,-14,51,-161.14783521789704,1.7021916960436236,-0.78672017327274,-1.0,-1.0,-1.0,-1.0
Tony_5_1.mp4 9,1,375,179,425,229,304,181,356,233,-14,51,-161.14783521789704,1.7021916960436236,-0.78672017327274,-1.5,-0.5,-1.0,-1.0
Tony_5_1.mp4 10,1,378,180,427,229,305,180,357,232,-14,51,-161.14783521789704,1.7021916960436236,-0.78672017327274,-1.5,-0.5,-1.5,-0.5
Tony_5_2.mp4 0,2,295,186,343,234,364,183,414,233,-35,51,-160.8325049111775,6.696092891354061,0.3714971548749415,-1.0,-1.0,0.0,1.0
Tony_5_2.mp4 1,2,363,181,415,233,295,185,343,233,-35,51,-160.8325049111775,6.696092891354061,0.3714971548749415,-1.0,-1.0,-1.0,-1.0
Tony_5_2.mp4 2,2,365,180,416,231,295,182,345,232,-35,51,-160.8325049111775,6.696092891354061,0.3714971548749415,-1.5,-0.5,-0.5,-0.5
Tony_5_2.mp4 3,2,365,178,416,229,296,181,345,230,-35,51,-160.8325049111775,6.696092891354061,0.3714971548749415,-1.0,-1.0,-1.0,-1.0
Tony_5_2.mp4 4,2,362,177,414,229,294,181,343,230,-35,51,-160.8325049111775,6.696092891354061,0.3714971548749415,-0.5,-0.5,-1.0,-1.0
Tony_5_2.mp4 5,2,293,181,342,230,361,177,412,228,-35,51,-160.8325049111775,6.696092891354061,0.3714971548749415,-1.5,-0.5,-1.0,-1.0
Tony_5_2.mp4 6,2,360,177,413,230,292,182,340,230,-35,51,-160.8325049111775,6.696092891354061,0.3714971548749415,-1.0,-1.0,-1.5,-0.5
Tony_5_2.mp4 7,2,361,179,412,230,293,182,342,231,-35,51,-160.8325049111775,6.696092891354061,0.3714971548749415,-0.5,-0.5,-1.0,-1.0
Tony_5_2.mp4 8,2,293,183,342,232,363,180,413,230,-35,51,-160.8325049111775,6.696092891354061,0.3714971548749415,-0.5,-0.5,-1.0,-1.0
Tony_5_2.mp4 9,2,363,181,414,232,294,184,343,233,-35,51,-160.8325049111775,6.696092891354061,0.3714971548749415,-1.0,-1.0,-0.5,-0.5
Tony_5_3.mp4 0,3,346,187,399,240,280,190,328,238,-55,58,-158.49410854648573,12.650529090560077,1.0367490244773916,-1.0,-1.0,-1.0,-1.0
Tony_5_3.mp4 1,3,285,194,332,241,347,186,405,244,-55,58,-158.49410854648573,12.650529090560077,1.0367490244773916,-1.0,-1.0,-0.5,-0.5
Tony_5_3.mp4 2,3,285,190,334,239,352,186,406,240,-55,58,-158.49410854648573,12.650529090560077,1.0367490244773916,-1.0,-1.0,-1.5,-0.5
Tony_5_3.mp4 3,3,353,187,405,239,286,190,334,238,-55,58,-158.49410854648573,12.650529090560077,1.0367490244773916,-0.5,-0.5,-1.5,-0.5
Tony_5_3.mp4 4,3,288,188,336,236,355,185,407,237,-55,58,-158.49410854648573,12.650529090560077,1.0367490244773916,-1.0,-1.0,-0.5,-0.5
Tony_5_3.mp4 5,3,353,184,406,237,287,187,336,236,-55,58,-158.49410854648573,12.650529090560077,1.0367490244773916,-1.0,-1.0,-0.5,-0.5
Tony_5_3.mp4 6,3,285,187,336,238,352,184,406,238,-55,58,-158.49410854648573,12.650529090560077,1.0367490244773916,-1.5,-0.5,-1.0,-1.0
Tony_5_3.mp4 7,3,351,183,405,237,285,187,335,237,-55,58,-158.49410854648573,12.650529090560077,1.0367490244773916,-1.5,-0.5,-0.5,-0.5
Tony_5_3.mp4 8,3,286,188,334,236,353,184,406,237,-55,58,-158.49410854648573,12.650529090560077,1.0367490244773916,-1.5,-0.5,-0.5,-0.5
Tony_5_3.mp4 9,3,286,190,334,238,352,185,406,239,-55,58,-158.49410854648573,12.650529090560077,1.0367490244773916,-0.5,-0.5,-0.5,-0.5
Tony_5_3.mp4 10,3,286,189,334,237,352,186,404,238,-55,58,-158.49410854648573,12.650529090560077,1.0367490244773916,-1.0,-1.0,-0.5,-0.5
Tony_5_4.mp4 0,4,266,181,315,230,314,173,377,236,-78,49,-159.88454719997333,18.220255759997563,3.8019744459435465,0,0,0,0
Tony_5_4.mp4 1,4,273,190,318,235,335,186,388,239,-78,49,-159.88454719997333,18.220255759997563,3.8019744459435465,-1.0,-1.0,-1.0,-1.0
Tony_5_4.mp4 2,4,272,190,318,236,333,187,387,241,-78,49,-159.88454719997333,18.220255759997563,3.8019744459435465,-1.5,-0.5,-1.0,-1.0
Tony_5_4.mp4 3,4,273,190,319,236,334,187,387,240,-78,49,-159.88454719997333,18.220255759997563,3.8019744459435465,-0.5,-0.5,-0.5,-0.5
Tony_5_4.mp4 4,4,270,187,317,234,333,185,386,238,-78,49,-159.88454719997333,18.220255759997563,3.8019744459435465,-0.5,-0.5,-1.5,-0.5
Tony_5_4.mp4 5,4,271,186,318,233,332,183,387,238,-78,49,-159.88454719997333,18.220255759997563,3.8019744459435465,-0.5,-0.5,-1.0,-1.0
Tony_5_4.mp4 6,4,269,186,315,232,330,183,385,238,-78,49,-159.88454719997333,18.220255759997563,3.8019744459435465,-1.0,-1.0,-1.0,-1.0
Tony_5_4.mp4 7,4,268,187,315,234,327,182,383,238,-78,49,-159.88454719997333,18.220255759997563,3.8019744459435465,-0.5,-0.5,-0.5,-0.5
Tony_5_4.mp4 8,4,269,190,313,234,327,185,381,239,-78,49,-159.88454719997333,18.220255759997563,3.8019744459435465,-0.5,-0.5,-1.0,-1.0
Tony_5_4.mp4 9,4,268,189,313,234,328,186,381,239,-78,49,-159.88454719997333,18.220255759997563,3.8019744459435465,-0.5,-0.5,-1.0,-1.0
Tony_5_4.mp4 10,4,269,190,313,234,328,185,382,239,-78,49,-159.88454719997333,18.220255759997563,3.8019744459435465,-0.5,-0.5,-1.0,-1.0
Tony_5_5.mp4 0,5,263,184,306,227,316,179,370,233,-103,33,-162.78187881842848,24.47451515874478,6.446236368143242,-1.0,-1.0,-1.0,-1.0
Tony_5_5.mp4 1,5,265,181,307,223,316,175,372,231,-103,33,-162.78187881842848,24.47451515874478,6.446236368143242,-1.0,-1.0,-0.5,-0.5
Tony_5_5.mp4 2,5,262,181,305,224,316,177,370,231,-103,33,-162.78187881842848,24.47451515874478,6.446236368143242,-0.5,-0.5,-1.0,-1.0
Tony_5_5.mp4 3,5,265,178,310,223,319,174,374,229,-103,33,-162.78187881842848,24.47451515874478,6.446236368143242,-1.0,-1.0,-1.0,-1.0
Tony_5_5.mp4 4,5,262,177,307,222,316,173,371,228,-103,33,-162.78187881842848,24.47451515874478,6.446236368143242,-0.5,-0.5,-0.5,-0.5
Tony_5_5.mp4 5,5,263,178,306,221,313,171,370,228,-103,33,-162.78187881842848,24.47451515874478,6.446236368143242,-1.0,-1.0,-1.0,-1.0
Tony_5_5.mp4 6,5,260,178,305,223,311,172,368,229,-103,33,-162.78187881842848,24.47451515874478,6.446236368143242,-1.0,-1.0,-0.5,-0.5
Tony_5_5.mp4 7,5,260,179,305,224,312,173,368,229,-103,33,-162.78187881842848,24.47451515874478,6.446236368143242,-0.5,-0.5,-0.5,-0.5
Tony_5_5.mp4 8,5,259,178,305,224,312,173,368,229,-103,33,-162.78187881842848,24.47451515874478,6.446236368143242,-1.0,-1.0,-1.0,-1.0
Tony_5_5.mp4 9,5,261,178,307,224,316,174,371,229,-103,33,-162.78187881842848,24.47451515874478,6.446236368143242,-0.5,-0.5,-1.0,-1.0
Tony_5_5.mp4 10,5,0,0,0,0,0,0,0,0,-103,33,-162.78187881842848,24.47451515874478,6.446236368143242,0,0,0,0
Tony_5_6.mp4 0,6,258,181,302,225,310,178,365,233,-63,10,-174.45372939497818,40.96352683797978,1.0003435986804163,-0.5,-0.5,-1.0,-1.0
Tony_5_6.mp4 1,6,260,183,301,224,308,177,364,233,-63,10,-174.45372939497818,40.96352683797978,1.0003435986804163,-0.5,-0.5,-0.5,-0.5
Tony_5_6.mp4 2,6,258,182,302,226,310,178,366,234,-63,10,-174.45372939497818,40.96352683797978,1.0003435986804163,-0.5,-0.5,-1.0,-1.0
Tony_5_6.mp4 3,6,259,180,305,226,312,177,367,232,-63,10,-174.45372939497818,40.96352683797978,1.0003435986804163,-1.0,-1.0,-1.0,-1.0
Tony_5_6.mp4 4,6,259,181,304,226,311,175,367,231,-63,10,-174.45372939497818,40.96352683797978,1.0003435986804163,-1.0,-1.0,-1.0,-1.0
Tony_5_6.mp4 5,6,259,180,302,223,310,174,367,231,-63,10,-174.45372939497818,40.96352683797978,1.0003435986804163,-1.0,-1.0,-1.0,-1.0
Tony_5_6.mp4 6,6,260,181,300,221,309,174,365,230,-63,10,-174.45372939497818,40.96352683797978,1.0003435986804163,-0.5,-0.5,-1.0,-1.0
Tony_5_6.mp4 7,6,260,181,301,222,307,173,365,231,-63,10,-174.45372939497818,40.96352683797978,1.0003435986804163,-1.0,-1.0,-1.0,-1.0
Tony_5_6.mp4 8,6,260,180,302,222,308,174,365,231,-63,10,-174.45372939497818,40.96352683797978,1.0003435986804163,-1.0,-1.0,-1.0,-1.0
Tony_5_7.mp4 0,7,405,199,450,244,332,201,382,251,29,65,-156.43546850097903,-8.86972421884558,-3.208775545761855,-1.5,-0.5,-0.5,1.5
Tony_5_7.mp4 1,7,402,197,450,245,329,199,381,251,29,65,-156.43546850097903,-8.86972421884558,-3.208775545761855,-1.5,-0.5,-1.0,-1.0
Tony_5_7.mp4 2,7,402,195,449,242,329,195,382,248,29,65,-156.43546850097903,-8.86972421884558,-3.208775545761855,-1.0,-1.0,-1.5,-0.5
Tony_5_7.mp4 3,7,401,194,447,240,329,195,380,246,29,65,-156.43546850097903,-8.86972421884558,-3.208775545761855,-1.5,-0.5,-1.0,-1.0
Tony_5_7.mp4 4,7,400,195,445,240,327,195,379,247,29,65,-156.43546850097903,-8.86972421884558,-3.208775545761855,-1.5,-0.5,-1.5,-0.5
Tony_5_7.mp4 5,7,396,194,444,242,324,195,376,247,29,65,-156.43546850097903,-8.86972421884558,-3.208775545761855,-1.5,-0.5,-1.0,-1.0
Tony_5_7.mp4 6,7,394,195,442,243,323,196,373,246,29,65,-156.43546850097903,-8.86972421884558,-3.208775545761855,-1.0,-1.0,-0.5,-0.5
Tony_5_7.mp4 7,7,394,197,442,245,321,196,372,247,29,65,-156.43546850097903,-8.86972421884558,-3.208775545761855,-0.5,-0.5,-1.5,-0.5
Tony_5_7.mp4 8,7,322,195,374,247,394,196,443,245,29,65,-156.43546850097903,-8.86972421884558,-3.208775545761855,-0.5,-0.5,-1.5,-0.5
Tony_5_7.mp4 9,7,396,198,443,245,323,195,377,249,29,65,-156.43546850097903,-8.86972421884558,-3.208775545761855,-1.0,-1.0,-1.5,-1.5
Tony_5_8.mp4 0,8,365,196,419,250,297,202,346,251,-10,68,-156.0478974434813,1.1143071233728647,-2.2516188868223717,-1.0,-1.0,-0.5,-0.5
Tony_5_8.mp4 1,8,363,196,417,250,295,201,346,252,-10,68,-156.0478974434813,1.1143071233728647,-2.2516188868223717,-1.5,-0.5,-0.5,-0.5
